,Frame,ID,px,py
277,69,2,0.2794922683387995,0.5258310726886274
278,69,3,0.4197023808956146,0.5669582407255636
279,69,0,1.912288462743163,0.4903841733466834
280,70,1,0.23899399116635323,0.3232446931237948
281,70,2,0.2546661850064993,0.5228873417755248
282,70,3,0.3997040968388319,0.5819605286498533
283,70,0,1.934216346591711,0.4927881299518049
284,71,1,0.21402360871434212,0.3244612793373537
285,71,2,0.22982751950621605,0.5200517080766739
286,71,3,0.37970581091940403,0.596962816574143
287,71,0,1.9506622590124607,0.49459109746385366
